"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9800","0","215.8","93.2","0.2","105"
"","Haryana","8863","0","184.4","126.6","-2.7","113"
"","Rajasthan","10457","313","234.0","78.1","1.3","307"
"","Delhi","5065","128","104.8","84.8","-0.4","185"
"","UP","12004","4540","267.7","117.9","3.7","520"
"","Uttarakhand","1624","300","35.9","15.4","1.6","235"
"","HP","1286","0","25.7","6.5","2.1","335"
"","J&K","1862","466","36.1","17.6","1.4","255"
"","Chandigarh","294","0","5.9","6.0","0.3","30"
"WR","Chhattisgarh","3396","182","80.3","28.0","2.3","333"
"","Gujarat","14574","0","325.6","70.5","-3.6","348"
"","MP","8751","0","183.3","100.4","2.7","43"
"","Maharashtra","18643","30","407.8","118.6","-3.4","346"
"","Goa","428","0","9.3","8.3","0.8","-1"
"","DD","303","0","6.7","6.5","0.2","40"
"","DNH","698","0","16.3","16.3","0.0","27"
"","Essar steel","191","0","3.7","4.1","-0.4","66"
"SR","Andhra Pradesh","5633","0","119.8","17.6","-1.0","458"
"","Telangana","5924","0","133.2","91.4","-4.7","127"
"","Karnataka","6316","2000","132.9","18.1","3.3","594"
"","Kerala","3343","125","60.4","28.6","1.2","276"
"","Tamil Nadu","12796","0","275.5","88.1","4.4","824"
"","Pondy","325","0","6.6","6.8","-0.2","26"
"ER","Bihar","3173","200","66.2","64.5","-0.1","150"
"","DVC","2615","0","60.8","-16.8","-0.9","140"
"","Jharkhand","1122","162","20.2","16.4","0.7","170"
"","Odisha","3281","100","67.5","16.0","0.0","100"
"","West Bengal","7443","18","151.4","62.7","-1.5","100"
"","Sikkim","89","0","1.1","0.8","0.4","40"
"NER","Arunachal Pradesh","103","1","1.5","1.6","-0.1","49"
"","Assam","1267","205","26.0","17.1","2.4","205"
"","Manipur","142","0","2.2","1.9","0.3","51"
"","Meghalaya","275","0","5.1","-1.0","0.3","65"
"","Mizoram","77","1","1.1","1.1","0.0","12"
"","Nagaland","104","1","1.7","1.7","-0.1","11"
"","Tripura","243","2","3.2","1.1","0.1","92"
