"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","166.4","-260.3","158.1","-64.9","0.1","-0.6"
"Actual(MU)","161.9","-254.0","148.0","-60.3","2.9","-1.4"
"O/D/U/D(MU)","-4.4","6.3","-10.1","4.6","2.9","-0.8"
