"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","578","1135","658","493","10","2875"
"Hydro","107","35","83","27","6","258"
"Nuclear","23","24","29","0","0","76"
"Gas, Naptha & Diesel","21","49","20","0","22","112"
"RES (Wind, Solar, Biomass & Others)","50","45","151","2","0","249"
"Total","780","1288","941","522","39","3570"
