"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5585","0","105.6","35.2","-0.1","164"
"","Haryana","6800","0","119.4","64.3","-2.4","218"
"","Rajasthan","9977","0","215.6","59.5","0.5","236"
"","Delhi","3695","16","67.1","51.5","-0.7","334"
"","UP","10178","485","233.0","76.8","-1.3","168"
"","Uttarakhand","1903","0","35.3","22.6","3.1","331"
"","HP","1426","0","26.7","22.2","1.3","139"
"","J&K","2057","514","45.2","37.7","2.1","225"
"","Chandigarh","224","0","3.9","3.8","0.3","41"
"WR","Chhattisgarh","3207","0","70.3","22.6","-2.2","471"
"","Gujarat","12697","22","272.6","62.5","1.5","590"
"","MP","7172","0","147.2","80.1","-0.8","383"
"","Maharashtra","18341","12","375.3","83.5","1.8","711"
"","Goa","402","0","7.9","7.6","-0.2","39"
"","DD","268","0","6.1","5.9","0.3","23"
"","DNH","668","0","16.3","15.8","0.5","61"
"","Essar steel","374","0","6.8","6.2","0.7","112"
"SR","Andhra Pradesh","6560","0","123.7","7.2","-10.1","737"
"","Telangana","5851","0","128.0","91.1","2.2","239"
"","Karnataka","8754","600","181.8","44.7","1.1","327"
"","Kerala","3424","0","63.5","47.7","0.8","165"
"","Tamil Nadu","12936","0","269.3","126.3","2.6","392"
"","Pondy","271","0","5.8","6.2","-0.4","91"
"ER","Bihar","2525","0","57.3","60.9","-6.0","50"
"","DVC","2741","0","58.5","-15.6","-2.5","125"
"","Jharkhand","1007","0","20.2","12.2","-0.9","90"
"","Odisha","3392","0","62.8","21.5","3.1","220"
"","West Bengal","6623","0","115.8","27.8","1.1","140"
"","Sikkim","105","0","1.9","1.2","0.7","24"
"NER","Arunachal Pradesh","110","2","2.0","1.4","0.5","40"
"","Assam","1291","29","22.1","15.4","2.9","168"
"","Manipur","153","2","2.7","2.4","0.3","27"
"","Meghalaya","330","5","4.9","5.1","-1.0","71"
"","Mizoram","93","1","1.5","1.1","0.4","41"
"","Nagaland","110","2","2.0","1.5","0.4","42"
"","Tripura","213","1","3.2","-0.9","0.7","91"
