"Share of RES in total generation (%)","5.16","13.16","33.79","0.44","0.06","13.83"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.35","17.56","46.55","26.08","42.37","32.96"
