"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4666","0","96.3","27.2","0.2","267","30.7"
"","Haryana","6549","0","129.0","66.9","0.2","234","0.0"
"","Rajasthan","12604","0","238.7","66.8","1.4","424","0.0"
"","Delhi","3927","0","64.8","48.1","0.0","196","0.0"
"","UP","14064","0","287.9","113.4","0.6","322","2.6"
"","Uttarakhand","2055","0","38.6","25.6","0.1","132","0.1"
"","HP","1585","0","29.4","23.0","0.7","126","0.0"
"","J&K","2423","606","49.2","43.8","0.2","280","10.6"
"","Chandigarh","213","0","3.4","2.9","0.5","48","0.0"
"WR","Chhattisgarh","3534","0","74.7","20.2","-0.1","535","0.4"
"","Gujarat","15186","0","324.1","72.3","1.9","700","0.0"
"","MP","13765","0","259.9","148.2","0.1","516","0.0"
"","Maharashtra","20820","0","416.5","116.2","-0.2","546","0.0"
"","Goa","452","0","10.2","7.8","1.9","108","0.0"
"","DD","325","0","7.2","6.3","0.9","79","0.0"
"","DNH","742","0","17.5","16.7","0.8","63","0.0"
"","Essar steel","594","0","12.5","12.9","-0.5","230","0.0"
"SR","Andhra Pradesh","7854","0","161.5","58.3","0.3","432","0.0"
"","Telangana","8320","0","180.6","77.6","2.0","452","0.0"
"","Karnataka","10715","0","206.8","72.5","-0.5","386","0.0"
"","Kerala","3329","0","65.6","54.1","0.8","156","0.0"
"","Tamil Nadu","13391","0","282.9","143.5","0.9","429","0.0"
"","Pondy","345","0","6.9","7.3","-0.5","43","0.0"
"ER","Bihar","4115","0","69.0","68.4","-2.7","460","0.0"
"","DVC","2997","0","66.2","-21.4","5.0","396","0.0"
"","Jharkhand","1112","0","24.2","16.9","0.5","169","0.0"
"","Odisha","4234","0","71.9","23.7","2.5","267","0.0"
"","West Bengal","6064","0","106.6","20.2","0.5","309","0.0"
"","Sikkim","100","0","1.5","1.5","0.1","18","0.0"
"NER","Arunachal Pradesh","106","4","2.2","1.7","0.4","83","0.0"
"","Assam","1372","28","23.4","17.7","1.1","118","0.1"
"","Manipur","172","6","2.4","2.8","-0.4","38","0.0"
"","Meghalaya","314","3","6.3","5.8","-0.3","15","0.0"
"","Mizoram","83","4","1.8","1.1","0.3","14","0.0"
"","Nagaland","116","5","2.2","1.9","0.0","28","0.0"
"","Tripura","226","12","3.8","1.4","0.6","45","0.0"
