"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","32706","37555","30651","15134","1894","117940"
"Peak Shortage (MW)","2761","616","1193","0","179","4749"
"Energy Met (MU)","711","859","651","281","31","2533"
"Hydro Gen(MU)","123","84","128","74","12","421"
"Wind Gen(MU)","3","5","29","----------","----------","37"
