"Share of RES in total generation (%)","10.18","6.90","19.28","0.38","0.05","9.62"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.50","12.69","36.22","8.47","22.72","21.72"
