"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","209.9","-130.4","-5.5","-64.8","-0.6","8.5"
"Actual(MU)","196.8","-139.3","-3.0","-58.4","0.7","-3.1"
"O/D/U/D(MU)","-13.1","-8.8","2.5","6.5","1.3","-11.6"
