"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","203.7","-216.1","75.1","-71.5","7.7","-1.1"
"Actual(MU)","189.8","-217.0","77.9","-61.0","6.9","-3.4"
"O/D/U/D(MU)","-14.0","-0.9","2.8","10.6","-0.8","-2.3"
