"Share of RES in total generation (%)","4.81","8.92","35.07","0.12","0.04","12.67"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","41.94","12.96","56.79","21.28","38.64","33.02"
