"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","57304","42795","40172","21577","2704","164552"
"Peak Shortage (MW)","652","0","0","100","153","905"
"Energy Met (MU)","1283","967","874","453","52","3629"
"Hydro Gen (MU)","358","22","169","109","21","679"
"Wind Gen (MU)","20","102","226","----------","----------","348"
"Solar Gen (MU)*","16.22","7.72","48.73","0.62","0.01","73"
"Energy Shortage (MU)","10.4","0.0","0.0","0.3","1.0","11.7"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","59256","44317","39856","21975","2662","166331"
"","22:31","19:22","19:34","21:17","19:53","19:45"
