"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","147.1","-128.0","57.7","-78.2","2.5","1.0"
"Actual(MU)","115.9","-135.5","55.5","-74.0","-1.8","-40.0"
"O/D/U/D(MU)","-31.2","-7.5","-2.2","4.2","-4.3","-41.0"
