"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9293","0","215.4","89.0","-0.8","120","0.0"
"","Haryana","8940","0","189.3","130.9","1.2","228","0.8"
"","Rajasthan","10534","0","233.7","59.6","2.0","415","0.0"
"","Delhi","5143","0","108.9","82.5","0.6","221","0.0"
"","UP","17693","290","382.6","174.8","-0.5","236","0.0"
"","Uttarakhand","1945","0","42.6","20.4","1.7","237","0.0"
"","HP","1418","0","28.5","6.6","1.3","158","0.9"
"","J&K","2049","512","40.9","29.7","-2.1","219","9.7"
"","Chandigarh","611","0","5.5","5.2","0.4","407","0.0"
"WR","Chhattisgarh","4121","0","96.4","36.4","-1.6","154","0.0"
"","Gujarat","18153","0","399.3","114.6","4.0","394","0.0"
"","MP","9602","0","212.3","92.3","1.9","378","0.0"
"","Maharashtra","22317","0","482.1","146.3","-0.4","732","0.0"
"","Goa","460","0","12.7","9.7","-0.1","70","0.0"
"","DD","326","0","7.3","5.9","1.4","103","0.0"
"","DNH","800","0","18.6","17.5","1.1","103","0.0"
"","Essar steel","473","0","9.8","9.7","0.1","293","0.0"
"SR","Andhra Pradesh","7192","0","163.5","28.6","2.1","498","0.0"
"","Telangana","9464","0","201.0","93.8","1.8","496","0.0"
"","Karnataka","9561","0","201.9","26.3","1.9","493","0.0"
"","Kerala","3392","0","69.2","43.5","1.0","252","0.0"
"","Tamil Nadu","13915","0","295.2","108.3","-1.4","494","0.0"
"","Pondy","363","0","7.3","7.3","0.0","62","0.0"
"ER","Bihar","4860","0","84.5","87.7","-3.6","500","0.0"
"","DVC","2826","0","61.3","-13.2","1.7","400","0.0"
"","Jharkhand","969","0","23.8","17.8","-0.6","75","0.0"
"","Odisha","3860","0","89.5","20.2","0.5","100","0.0"
"","West Bengal","8091","0","152.5","64.8","-0.8","200","0.0"
"","Sikkim","36","0","0.6","1.3","-0.7","10","0.0"
"NER","Arunachal Pradesh","129","2","2.4","2.5","-0.1","42","0.0"
"","Assam","1780","82","33.7","27.3","1.6","206","0.8"
"","Manipur","183","8","2.4","2.4","0.0","54","0.0"
"","Meghalaya","280","0","5.0","0.1","0.5","88","0.0"
"","Mizoram","78","0","1.5","1.0","0.2","16","0.0"
"","Nagaland","123","2","2.2","1.7","0.1","37","0.0"
"","Tripura","240","4","4.4","4.2","0.2","150","0.2"
