"Share of RES in total generation (%)","7.79","11.65","30.89","0.13","0.05","13.87"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","50.20","15.81","49.61","20.65","43.88","33.78"
