"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","188.5","-199.4","90.3","-83.2","3.1","-0.7"
"Actual(MU)","195.7","-205.4","82.0","-78.4","5.5","-0.5"
"O/D/U/D(MU)","7.2","-6.0","-8.3","4.8","2.4","0.1"
