"","NR","WR","SR","ER","NER","All India"
"Coal","487","1161","516","473","9","2646"
"Lignite","20","18","57","0","0","95"
"Hydro","118","28","73","23","3","246"
"Nuclear","13","31","36","0","0","80"
"Gas, Naptha & Diesel","29","34","17","0","28","108"
"RES (Wind, Solar, Biomass & Others)","62","60","176","1","0","299"
"Total","730","1332","874","498","40","3474"
