"Share of RES in total generation (%)","6.04","2.32","13.59","0.20","0.09","5.66"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.74","6.16","28.48","10.01","18.25","16.99"
