"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","50725","46783","37277","17622","2446","154853"
"Peak Shortage (MW)","1093","0","0","100","129","1322"
"Energy Met (MU)","1164","1052","901","376","46","3540"
"Hydro Gen(MU)","320","86","44","79","19","549"
"Wind Gen(MU)","34","50","94","----------","----------","178"
