"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","159.9","-210.0","93.7","-45.7","1.3","-0.9"
"Actual(MU)","168.8","-218.6","93.7","-43.0","-0.5","0.3"
"O/D/U/D(MU)","8.9","-8.6","0.0","2.7","-1.8","1.2"
