"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","54553","47894","43838","19983","2836","169104"
"Peak Shortage (MW)","1033","0","0","0","134","1167"
"Energy Met (MU)","1253","1114","1033","486","54","3940"
"Hydro Gen (MU)","321","19","39","87","20","485"
"Wind Gen (MU)","13","107","204","----------","----------","325"
"Solar Gen (MU)*","27.30","19.2","86.96","2.08","0.03","136"
"Energy Shortage (MU)","10.9","0.0","0.0","0.0","2.6","13.5"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","58235","50044","44882","22101","2905","175401"
"","22:45","15:21","15:27","00:01","20:09","22:52"
