"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.56","12.97","13.54","74.38","12.08"
"SR GRID","0.00","0.00","0.56","12.97","13.54","74.38","12.08"
