"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7395","0","171.9","91.8","-0.2","180"
"","Haryana","7589","0","153.3","112.7","-2.5","137"
"","Rajasthan","9457","0","207.6","53.0","0.7","316"
"","Delhi","5583","0","112.2","93.1","-1.7","164"
"","UP","14368","280","323.5","152.9","0.9","443"
"","Uttarakhand","1757","75","39.4","20.5","-0.5","88"
"","HP","1168","0","24.3","6.1","-0.3","75"
"","J&K","1699","425","37.1","17.5","-2.3","781"
"","Chandigarh","301","0","6.0","6.0","0.3","43"
"WR","Chhattisgarh","2939","0","69.5","20.5","-3.2","72"
"","Gujarat","12876","5","294.7","44.2","-0.7","471"
"","MP","7361","0","153.7","86.1","-1.9","517"
"","Maharashtra","17766","0","407.3","118.9","6.7","475"
"","Goa","424","0","9.1","7.5","1.5","138"
"","DD","284","0","6.5","6.3","0.2","29"
"","DNH","713","0","16.4","16.2","0.2","4"
"","Essar steel","555","0","11.1","10.4","0.8","501"
"SR","Andhra Pradesh","6385","0","135.4","18.4","-0.4","472"
"","Telangana","5672","0","125.0","68.0","1.5","328"
"","Karnataka","7584","200","177.6","51.5","0.5","599"
"","Kerala","3536","0","66.5","52.9","2.4","230"
"","Tamil Nadu","12468","0","269.4","106.9","2.3","826"
"","Pondy","307","0","6.6","7.3","-0.8","38"
"ER","Bihar","3369","0","70.6","66.9","-0.6","300"
"","DVC","2581","0","57.3","-25.6","0.8","250"
"","Jharkhand","1120","0","20.9","17.0","2.4","200"
"","Odisha","3625","0","64.2","24.8","0.8","300"
"","West Bengal","6720","0","128.1","41.8","0.2","350"
"","Sikkim","85","0","1.2","1.6","-0.4","20"
"NER","Arunachal Pradesh","107","1","1.6","2.6","-0.9","8"
"","Assam","1284","117","20.2","18.6","-2.8","233"
"","Manipur","114","0","1.7","2.0","-0.2","27"
"","Meghalaya","278","0","4.3","1.7","-0.5","84"
"","Mizoram","72","0","1.1","1.3","-0.3","10"
"","Nagaland","124","0","1.8","2.0","-0.3","46"
"","Tripura","201","17","2.2","2.6","-0.6","69"
