"Share of RES in total generation (%)","13.79","4.71","18.92","0.34","0.11","9.52"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","36.13","9.24","32.56","6.80","13.18","20.30"
