"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","260.2","-247.4","96.5","-96.8","-12.7","-0.2"
"Actual(MU)","261.0","-256.0","114.1","-108.0","-14.0","-3.0"
"O/D/U/D(MU)","0.8","-8.7","17.5","-11.3","-1.2","-2.8"
