"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","190.9","-194.6","68.4","-70.0","3.7","-1.6"
"Actual(MU)","184.1","-195.2","78.1","-75.9","6.7","-2.2"
"O/D/U/D(MU)","-6.8","-0.6","9.7","-5.9","3.0","-0.5"
