"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.041","0.00","0.00","7.63","7.63","72.43","19.94"
"SR GRID","0.041","0.00","0.00","7.63","7.63","72.43","19.94"
