"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","522","979","497","360","4","2361"
"Hydro","149","12","66","70","25","322"
"Nuclear","33","16","42","0","0","91"
"Gas, Naptha & Diesel","30","46","18","0","23","116"
"RES (Wind, Solar, Biomass & Others)","19","75","121","1","0","215"
"Total","754","1127","743","431","51","3105"
