"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6599","0","133.2","74.5","-0.5","320"
"","Haryana","6807","0","121.7","98.1","-1.7","347"
"","Rajasthan","9299","161","200.9","60.4","1.9","465"
"","Delhi","5044","0","100.9","85.1","-1.2","190"
"","UP","13938","0","298.0","139.7","-2.6","720"
"","Uttarakhand","1772","40","35.4","22.4","-2.8","176"
"","HP","1157","0","22.4","6.2","0.6","261"
"","J&K","2087","522","41.3","18.6","2.9","324"
"","Chandigarh","254","0","5.0","5.5","0.3","0"
"WR","Chhattisgarh","3204","0","75.1","20.9","-0.2","292"
"","Gujarat","14113","0","315.8","79.0","-0.5","751"
"","MP","7645","0","163.7","113.1","-1.9","308"
"","Maharashtra","19569","0","422.1","131.7","-4.8","544"
"","Goa","470","0","10.8","8.8","1.6","131"
"","DD","323","0","7.0","6.6","0.4","47"
"","DNH","740","0","17.0","17.2","-0.2","134"
"","Essar steel","582","0","12.1","10.7","1.4","450"
"SR","Andhra Pradesh","6870","0","154.0","21.1","2.5","633"
"","Telangana","5670","0","123.9","71.1","0.0","302"
"","Karnataka","8501","0","178.8","57.0","1.2","526"
"","Kerala","3394","75","65.2","52.8","2.0","194"
"","Tamil Nadu","13733","0","311.7","152.8","3.1","814"
"","Pondy","347","0","7.7","7.9","-0.2","9"
"ER","Bihar","3265","0","55.1","56.6","-5.3","180"
"","DVC","2806","0","64.4","-27.8","0.7","220"
"","Jharkhand","1044","0","21.2","15.1","-1.1","105"
"","Odisha","3572","0","75.9","25.5","2.6","280"
"","West Bengal","7924","0","155.9","44.2","3.7","310"
"","Sikkim","93","0","1.4","1.2","0.2","28"
"NER","Arunachal Pradesh","106","5","1.5","1.8","-0.3","38"
"","Assam","1358","119","26.1","20.6","1.9","240"
"","Manipur","122","3","1.8","1.7","0.1","31"
"","Meghalaya","262","0","3.8","2.4","0.0","57"
"","Mizoram","82","3","1.3","1.0","0.3","24"
"","Nagaland","96","6","2.0","1.9","0.1","14"
"","Tripura","249","3","4.4","3.1","1.5","141"
