"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","533","1219","515","389","10","2666"
"Hydro","123","22","76","44","9","275"
"Nuclear","25","19","36","0","0","79"
"Gas, Naptha & Diesel","32","38","23","0","30","123"
"RES (Wind, Solar, Biomass & Others)","56","59","121","1","0","236"
"Total","769","1357","772","434","48","3380"
