"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.64","12.45","14.10","72.07","13.83"
"SR GRID","0.00","0.00","1.64","12.45","14.10","72.07","13.83"
