"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","550","1119","535","394","5","2603"
"Hydro","295","41","62","109","29","536"
"Nuclear","32","3","49","0","0","84"
"Gas, Naptha & Diesel","42","54","16","0","12","124"
"RES (Wind, Solar, Biomass & Others)","33","40","92","1","0","167"
"Total","953","1258","754","505","45","3513"
