"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.36","6.06","6.42","75.16","18.41"
"SR GRID","0.00","0.00","0.36","6.06","6.42","75.16","18.41"
