"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8769","0","193.2","123.5","-1.4","103","0.0"
"","Haryana","7542","0","148.3","130.1","-2.2","191","0.0"
"","Rajasthan","7925","0","171.7","40.2","0.1","275","0.0"
"","Delhi","5307","0","104.9","86.5","-3.2","5","0.0"
"","UP","15309","0","290.9","150.3","-5.2","367","0.0"
"","Uttarakhand","1885","0","40.4","29.6","0.4","199","0.0"
"","HP","1133","0","24.0","-3.3","2.2","212","0.0"
"","J&K","2046","511","37.0","18.1","-6.7","0","8.8"
"","Chandigarh","257","0","5.6","6.2","-0.6","7","0.0"
"WR","Chhattisgarh","3432","0","77.5","11.7","-1.7","1240","0.0"
"","Gujarat","12460","0","280.4","51.4","2.4","527","0.0"
"","MP","6883","0","143.5","54.6","-2.3","389","0.0"
"","Maharashtra","17978","0","392.5","113.3","1.8","602","0.0"
"","Goa","440","0","10.1","8.8","0.6","27","0.0"
"","DD","295","0","6.4","6.0","0.4","58","0.0"
"","DNH","710","0","16.7","16.2","0.5","65","0.0"
"","Essar steel","609","0","12.3","12.0","0.3","297","0.0"
"SR","Andhra Pradesh","8273","0","185.6","25.4","4.1","645","0.0"
"","Telangana","9220","0","197.5","97.0","1.3","430","0.0"
"","Karnataka","9083","0","183.1","54.9","2.9","540","0.0"
"","Kerala","3233","0","63.4","24.2","1.2","206","1.1"
"","Tamil Nadu","14668","0","327.8","99.6","-1.3","380","0.0"
"","Pondy","344","30","7.6","7.7","-0.2","285","0.2"
"ER","Bihar","4599","0","82.8","80.9","1.7","400","0.0"
"","DVC","3026","0","66.8","-28.9","-0.9","200","0.0"
"","Jharkhand","1180","0","22.4","18.4","-0.7","150","0.0"
"","Odisha","4332","0","82.7","39.4","4.0","400","0.0"
"","West Bengal","7704","0","153.4","40.0","1.3","250","0.0"
"","Sikkim","96","0","1.3","1.3","0.0","10","0.0"
"NER","Arunachal Pradesh","107","1","2.0","2.3","-0.3","55","0.0"
"","Assam","1713","112","32.0","26.6","1.6","178","1.4"
"","Manipur","160","3","2.3","2.4","0.0","20","0.0"
"","Meghalaya","306","0","5.7","0.7","0.0","24","0.0"
"","Mizoram","81","0","1.4","0.8","0.0","8","0.0"
"","Nagaland","115","2","2.2","1.9","0.0","9","0.0"
"","Tripura","255","1","4.1","5.8","-0.3","40","0.0"
