"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.10","5.98","14.64","20.75","43.28","35.97"
"SR GRID","0.00","0.10","5.98","14.64","20.75","43.28","B. Frequency Profile (%)35.97"
