"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5588","0","108.1","37.6","-0.6","206","0.0"
"","Haryana","5679","40","101.2","63.7","0.9","210","0.0"
"","Rajasthan","10132","333","201.0","52.0","3.2","380","1.9"
"","Delhi","3312","0","62.1","46.2","0.3","258","0.0"
"","UP","12549","520","271.0","105.3","1.1","638","0.0"
"","Uttarakhand","1737","0","32.2","15.2","1.7","254","0.6"
"","HP","1456","0","24.8","16.8","0.6","159","0.0"
"","J&K","1972","493","41.1","36.1","-0.2","88","9.7"
"","Chandigarh","170","0","3.1","3.2","-0.1","22","0.0"
"WR","Chhattisgarh","3133","0","69.1","14.6","1.3","175","0.0"
"","Gujarat","14904","0","318.3","104.0","-1.1","489","0.0"
"","MP","11678","0","232.9","171.1","1.1","372","0.0"
"","Maharashtra","20809","0","422.5","137.6","-0.8","513","0.0"
"","Goa","412","0","8.6","9.1","-0.4","74","0.0"
"","DD","286","0","7.0","6.4","0.6","40","0.0"
"","DNH","765","0","17.1","16.5","0.6","45","0.0"
"","Essar steel","527","0","10.3","10.3","0.0","161","0.0"
"SR","Andhra Pradesh","7350","0","158.3","52.4","0.9","349","0.0"
"","Telangana","7227","0","152.5","62.8","-1.8","644","0.0"
"","Karnataka","9011","0","189.0","78.3","1.9","609","0.0"
"","Kerala","3492","0","65.6","49.2","1.2","184","0.0"
"","Tamil Nadu","13049","0","264.2","141.4","3.0","602","0.0"
"","Pondy","321","0","6.1","6.7","-0.6","30","0.0"
"ER","Bihar","3602","0","62.2","56.9","0.0","220","0.0"
"","DVC","2672","0","58.5","-22.5","2.3","250","0.9"
"","Jharkhand","1062","0","20.2","14.2","0.0","90","0.0"
"","Odisha","4027","0","71.7","32.6","2.6","250","0.0"
"","West Bengal","6861","0","112.9","25.6","2.8","250","0.0"
"","Sikkim","107","0","1.4","1.6","-0.2","10","0.0"
"NER","Arunachal Pradesh","115","1","2.5","1.8","0.6","43","0.0"
"","Assam","1413","44","21.5","16.4","0.5","268","0.6"
"","Manipur","167","1","2.3","2.4","-0.1","35","0.0"
"","Meghalaya","289","0","5.5","2.2","-0.1","40","0.0"
"","Mizoram","74","1","1.4","0.7","0.6","45","0.0"
"","Nagaland","109","1","2.5","1.5","0.4","28","0.0"
"","Tripura","231","0","3.3","1.5","0.7","57","0.0"
