"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6415","0","146.4","105.6","0.7","179"
"","Haryana","6277","0","131.7","124.1","-5.7","143"
"","Rajasthan","7193","0","147.3","68.6","0.5","235"
"","Delhi","5176","0","102.9","84.1","-0.9","794"
"","UP","14601","965","324.6","167.8","0.2","512"
"","Uttarakhand","1750","0","38.8","14.3","0.5","145"
"","HP","1185","0","24.5","-1.5","1.3","139"
"","J&K","1871","468","34.9","17.2","-4.3","115"
"","Chandigarh","268","0","5.6","6.1","-0.5","5"
"WR","Chhattisgarh","3604","0","87.5","34.4","4.7","577"
"","Gujarat","10877","0","242.6","87.2","-3.7","488"
"","MP","6903","0","144.6","70.5","-0.6","630"
"","Maharashtra","19020","0","410.0","116.1","5.4","469"
"","Goa","400","0","8.3","7.3","0.3","83"
"","DD","316","0","7.0","6.9","0.0","35"
"","DNH","753","0","17.2","17.3","-0.1","15"
"","Essar steel","381","0","8.0","7.4","0.6","129"
"SR","Andhra Pradesh","7399","0","170.2","29.5","5.5","705"
"","Telangana","7069","0","159.1","111.4","1.9","341"
"","Karnataka","8940","200","190.7","84.2","4.6","667"
"","Kerala","3367","0","63.7","47.6","1.1","125"
"","Tamil Nadu","13363","0","282.2","97.0","0.0","1073"
"","Pondy","316","0","6.6","7.0","-0.4","31"
"ER","Bihar","3476","0","74.7","68.4","4.2","350"
"","DVC","2752","0","60.0","-22.1","0.9","250"
"","Jharkhand","1138","0","22.7","15.7","1.7","160"
"","Odisha","4088","0","76.9","19.7","-4.2","210"
"","West Bengal","8202","0","156.6","52.0","-0.3","325"
"","Sikkim","89","0","1.0","1.1","-0.1","20"
"NER","Arunachal Pradesh","101","4","2.0","2.0","0.0","5"
"","Assam","1618","34","29.4","21.5","2.0","240"
"","Manipur","123","7","1.9","2.0","-0.2","12"
"","Meghalaya","255","0","4.7","0.8","0.6","26"
"","Mizoram","71","1","1.2","1.0","0.1","8"
"","Nagaland","92","10","1.6","1.7","-0.1","15"
"","Tripura","268","0","4.2","3.8","0.9","23"
