"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.20","10.10","26.20","37.60","53.90","8.50"
"SR GRID","0.00","1.20","10.10","26.20","37.60","53.90","8.50"
