"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5054","0","90.0","38.0","1.0","171"
"","Haryana","6092","0","112.9","46.4","-1.5","207"
"","Rajasthan","10025","0","209.5","71.3","1.9","348"
"","Delhi","3882","0","66.1","47.0","-0.9","306"
"","UP","9811","3405","234.5","79.9","-2.0","257"
"","Uttarakhand","1810","75","36.8","25.0","1.5","195"
"","HP","1328","0","25.0","21.0","0.1","89"
"","J&K","1901","335","42.2","34.9","2.9","240"
"","Chandigarh","217","0","3.8","3.8","0.3","24"
"WR","Chhattisgarh","2999","187","65.6","20.0","2.3","248"
"","Gujarat","11992","0","255.5","52.7","1.9","478"
"","MP","9177","0","178.0","83.9","-0.8","385"
"","Maharashtra","18565","446","365.8","103.8","2.4","775"
"","Goa","386","0","7.4","7.2","-0.4","48"
"","DD","244","0","5.4","5.7","-0.3","15"
"","DNH","645","0","14.8","14.9","0.2","9"
"","Essar steel","361","0","8.0","7.7","0.2","90"
"SR","Andhra Pradesh","5780","0","128.7","15.4","0.9","412"
"","Telangana","5906","135","124.1","66.1","3.4","405"
"","Karnataka","8185","500","179.5","29.4","2.5","368"
"","Kerala","3056","125","58.8","37.0","2.7","241"
"","Tamil Nadu","9800","200","215.9","69.5","1.2","356"
"","Pondy","242","0","4.5","4.6","-0.1","33"
"ER","Bihar","2466","300","54.7","54.9","-0.1","190"
"","DVC","2530","0","58.9","-25.4","-0.1","170"
"","Jharkhand","896","47","20.5","12.6","0.7","110"
"","Odisha","3329","0","62.8","17.5","0.6","270"
"","West Bengal","6220","0","109.1","18.4","0.6","220"
"","Sikkim","101","0","1.6","1.2","0.4","40"
"NER","Arunachal Pradesh","103","6","1.7","1.5","0.2","34"
"","Assam","1144","97","22.0","13.0","3.6","612"
"","Manipur","126","6","2.3","2.3","-0.1","40"
"","Meghalaya","314","0","5.6","5.3","-0.5","20"
"","Mizoram","85","4","1.2","1.1","0.2","29"
"","Nagaland","113","3","2.3","1.6","0.4","23"
"","Tripura","184","13","3.1","0.7","0.1","26"
