"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","45503","42729","36184","18629","2483","145528"
"Peak Shortage (MW)","565","56","0","200","122","943"
"Energy Met (MU)","1058","1008","779","392","47","3284"
"Hydro Gen(MU)","318","32","24","69","17","461"
"Wind Gen(MU)","24","80","125","----------","----------","228"
"Solar Gen (MU)*","2.30","10.03","17.50","0.90","0.02","31"
"Energy Shortage (MU)","8.2","0.0","0.0","0.8","0.9","9.8"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","49995","44303","37472","19323","2544","149626"
