"","NR","WR","SR","ER","NER","All India"
"Coal","471","1219","534","442","8","2674"
"Lignite","22","14","54","0","0","90"
"Hydro","153","26","79","28","3","288"
"Nuclear","23","31","35","0","0","90"
"Gas, Naptha & Diesel","19","40","18","0","29","106"
"RES (Wind, Solar, Biomass & Others)","58","59","189","1","0","307"
"Total","746","1389","910","471","40","3555"
