"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.64","2.43","3.07","65.64","31.30"
"SR GRID","0.00","0.00","0.64","2.43","3.07","65.64","B. Frequency Profile (%)31.30"
