"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6516","0","141.5","60.8","-1.1","94","0.0"
"","Haryana","7335","0","157.5","119.9","0.4","130","0.0"
"","Rajasthan","10055","0","213.1","59.5","0.1","474","0.0"
"","Delhi","4227","0","88.3","71.6","-0.2","195","0.0"
"","UP","17253","0","330.1","133.5","2.5","921","3.7"
"","Uttarakhand","1719","0","35.8","20.4","1.0","201","0.2"
"","HP","1491","0","28.1","14.6","0.8","192","0.0"
"","J&K","2153","538","38.9","32.3","-2.3","213","9.3"
"","Chandigarh","200","0","3.9","4.1","-0.2","21","0.0"
"WR","Chhattisgarh","3905","0","86.8","36.1","0.0","211","0.0"
"","Gujarat","16023","0","357.3","65.5","7.5","481","0.0"
"","MP","8670","0","185.5","120.6","-2.8","287","0.0"
"","Maharashtra","20299","0","452.7","157.9","-1.7","492","0.0"
"","Goa","541","0","12.8","11.8","0.4","81","0.0"
"","DD","345","0","7.7","7.0","0.7","47","0.0"
"","DNH","782","0","18.3","18.3","0.0","47","0.0"
"","Essar steel","332","0","5.8","5.7","0.1","300","0.0"
"SR","Andhra Pradesh","7088","0","156.5","54.1","-0.9","377","0.0"
"","Telangana","8532","0","180.8","40.7","-0.8","466","0.0"
"","Karnataka","7673","0","158.1","28.4","-1.4","393","0.0"
"","Kerala","3208","0","67.7","45.7","1.3","201","0.0"
"","Tamil Nadu","13593","0","282.1","157.6","0.4","676","0.0"
"","Pondy","375","0","7.5","7.9","-0.4","25","0.0"
"ER","Bihar","5059","0","93.3","90.2","-1.0","100","0.0"
"","DVC","3010","0","64.2","-10.8","1.1","250","0.0"
"","Jharkhand","1096","0","24.0","15.7","-1.1","25","0.0"
"","Odisha","4099","0","80.8","8.9","7.8","600","0.0"
"","West Bengal","7984","0","141.6","44.2","0.6","400","0.0"
"","Sikkim","89","0","0.8","1.4","-0.6","35","0.0"
"NER","Arunachal Pradesh","128","2","2.3","2.0","-0.2","43","0.0"
"","Assam","1746","72","30.0","24.4","0.6","139","1.1"
"","Manipur","177","3","2.4","2.3","0.1","30","0.0"
"","Meghalaya","310","0","5.3","1.4","0.1","36","0.0"
"","Mizoram","97","1","1.7","0.4","0.9","8","0.0"
"","Nagaland","129","2","2.2","1.9","0.0","53","0.0"
"","Tripura","273","4","4.6","3.2","0.2","71","0.0"
