"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","304.9","-268.4","10.7","-61.3","14.2","0.0"
"Actual(MU)","314.3","-257.4","-15.7","-51.9","15.2","4.5"
"O/D/U/D(MU)","9.4","11.0","-26.3","9.4","1.0","4.5"
