"Share of RES in total generation (%)","10.00","7.11","19.41","0.38","0.07","9.62"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.65","12.19","33.98","6.54","19.86","20.61"
