"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","1.2","0.0","83.8","16.2"
"SR GRID","0.0","0.0","2.5","14.0","2.5","93.1","4.4"
