"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","3700","0","61.4","36.9","-1.2","238"
"","Haryana","5294","0","87.9","50.4","-5.5","282"
"","Rajasthan","6631","0","136.6","49.2","-6.3","425"
"","Delhi","2748","0","51.3","35.2","-0.9","276"
"","UP","9066","495","180.3","64.3","2.4","720"
"","Uttarakhand","1479","0","29.3","18.0","1.5","273"
"","HP","1218","0","23.3","14.1","1.2","211"
"","J&K","1896","335","41.2","33.3","0.2","211"
"","Chandigarh","161","0","2.9","3.0","0.3","26"
"WR","Chhattisgarh","3455","96","80.2","27.2","0.0","313"
"","Gujarat","9925","0","223.1","56.1","1.1","751"
"","MP","5597","0","107.5","41.8","-1.7","396"
"","Maharashtra","13103","58","274.5","52.4","6.3","629"
"","Goa","374","0","6.4","7.8","-1.9","168"
"","DD","261","0","6.0","6.1","-0.1","18"
"","DNH","642","0","15.0","15.9","0.3","31"
"","Essar steel","441","0","8.9","8.5","0.3","202"
"SR","Andhra Pradesh","6078","0","135.6","32.5","3.0","485"
"","Telangana","5980","0","125.7","70.9","-0.6","379"
"","Karnataka","7510","300","168.3","27.1","4.4","858"
"","Kerala","3210","125","57.4","40.7","1.9","238"
"","Tamil Nadu","11595","200","264.0","104.9","2.2","353"
"","Pondy","281","0","5.7","5.8","-0.2","28"
"ER","Bihar","2827","125","54.4","50.2","1.7","250"
"","DVC","2608","0","56.3","-15.6","0.4","350"
"","Jharkhand","1077","0","21.6","10.8","-0.3","125"
"","Odisha","3359","0","66.1","20.4","4.6","390"
"","West Bengal","6535","0","133.3","29.1","4.8","380"
"","Sikkim","83","0","1.3","0.9","0.4","25"
"NER","Arunachal Pradesh","105","5","1.5","1.3","0.2","30"
"","Assam","1195","25","20.9","13.6","2.9","160"
"","Manipur","130","10","2.0","1.9","0.1","10"
"","Meghalaya","304","1","4.8","4.5","-0.7","32"
"","Mizoram","72","0","1.2","1.0","0.2","31"
"","Nagaland","99","1","2.0","1.5","0.5","32"
"","Tripura","220","1","2.6","0.3","0.3","63"
