"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.32","8.06","15.57","24.97","52.25","22.78"
"SR GRID","0.00","1.32","8.06","15.57","24.97","52.25","B. Frequency Profile (%)22.78"
