"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","30528","34506","29391","13773","1779","109977"
"Peak Shortage (MW)","2205","408","1751","150","147","4661"
"Energy Met (MU)","671","827","681","279","32","2490"
"Hydro Gen(MU)","116","63","100","36","12","327"
"Wind Gen(MU)","8","32","18","----------","----------","58"
