"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","165.9","-181.6","88.2","-77.4","1.7","-3.2"
"Actual(MU)","165.9","-185.4","87.2","-74.7","3.8","-3.2"
"O/D/U/D(MU)","0.0","-3.8","-1.0","2.7","2.1","0.0"
