"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5914","0","108.5","50.7","1.5","276"
"","Haryana","6336","0","120.4","92.6","0.0","206"
"","Rajasthan","9683","355","207.3","71.5","5.6","345"
"","Delhi","3614","0","61.4","49.8","-0.1","211"
"","UP","13293","150","280.9","91.1","3.3","488"
"","Uttarakhand","1633","0","28.0","16.3","-2.3","56"
"","HP","1465","0","25.5","19.7","0.3","163"
"","J&K","2004","501","42.6","37.6","-0.7","163"
"","Chandigarh","210","0","3.5","3.5","0.0","33"
"WR","Chhattisgarh","3387","0","77.1","15.7","-2.3","390"
"","Gujarat","13051","0","289.7","80.5","2.5","413"
"","MP","10266","0","198.4","117.7","-1.0","327"
"","Maharashtra","20788","0","447.2","156.5","-1.2","397"
"","Goa","509","0","9.6","8.1","0.9","76"
"","DD","315","0","7.1","6.6","0.5","41"
"","DNH","739","0","16.9","17.0","-0.1","21"
"","Essar steel","451","0","8.8","8.4","0.4","234"
"SR","Andhra Pradesh","7446","0","156.5","17.2","3.8","521"
"","Telangana","8290","0","168.0","79.5","0.8","334"
"","Karnataka","9167","0","207.9","78.7","2.0","353"
"","Kerala","3614","0","68.7","57.5","2.5","277"
"","Tamil Nadu","13273","0","288.3","132.1","3.4","632"
"","Pondy","321","0","6.5","6.8","-0.3","29"
"ER","Bihar","3660","0","60.4","59.1","-1.1","150"
"","DVC","2806","0","65.7","-38.1","1.1","200"
"","Jharkhand","1104","0","23.5","16.5","0.6","85"
"","Odisha","3642","0","66.2","12.5","-1.4","200"
"","West Bengal","6900","0","114.8","21.6","0.2","200"
"","Sikkim","97","0","1.2","1.8","-0.6","15"
"NER","Arunachal Pradesh","103","3","2.1","1.9","0.2","26"
"","Assam","1381","31","23.2","17.8","1.2","91"
"","Manipur","161","1","2.2","2.6","-0.4","10"
"","Meghalaya","288","0","6.2","4.8","0.0","43"
"","Mizoram","83","2","1.4","1.3","0.1","15"
"","Nagaland","100","3","1.7","1.9","-0.3","23"
"","Tripura","215","0","3.1","3.2","0.1","47"
