"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42448","38738","31888","15057","1904","130035"
"Peak Shortage (MW)","1948","623","1900","518","385","5374"
"Energy Met (MU)","1041","900","761","341","36","3078"
"Hydro Gen(MU)","242","25","47","46","7","367"
"Wind Gen(MU)","26","48","112","----------","----------","185"
