"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42184","41966","33539","16635","1968","136292"
"Peak Shortage (MW)","2862","699","1794","400","266","6021"
"Energy Met (MU)","986","1017","771","377","35","3186"
"Hydro Gen(MU)","280","58","71","44","11","465"
"Wind Gen(MU)","16","53","34","----------","----------","103"
