"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","131.4","-101.0","46.0","-81.0","4.5","-0.1"
"Actual(MU)","125.8","-102.3","39.8","-70.7","5.1","-2.3"
"O/D/U/D(MU)","-5.6","-1.3","-6.2","10.3","0.6","-2.2"
