"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10171","0","224.6","134.4","-0.6","153","0.0"
"","Haryana","8532","84","180.9","131.2","-0.4","352","0.9"
"","Rajasthan","8997","0","183.2","69.0","2.2","593","0.0"
"","Delhi","5480","0","108.9","93.1","0.7","207","0.0"
"","UP","17698","0","377.0","153.2","2.8","523","0.8"
"","Uttarakhand","2027","0","44.2","17.8","1.9","253","0.0"
"","HP","1329","0","27.2","1.0","3.4","213","0.0"
"","J&K","2104","526","42.4","14.8","1.6","274","10.0"
"","Chandigarh","285","0","5.6","6.0","-0.3","24","0.0"
"WR","Chhattisgarh","3152","0","75.0","8.6","-0.9","212","0.0"
"","Gujarat","13990","0","303.3","87.7","-4.6","499","0.0"
"","MP","7302","0","156.8","95.4","1.4","521","0.0"
"","Maharashtra","18128","0","408.3","114.2","5.1","584","0.0"
"","Goa","418","0","9.2","8.5","0.5","106","0.0"
"","DD","298","0","6.2","6.4","-0.2","14","0.0"
"","DNH","724","0","16.4","16.8","-0.3","7","0.0"
"","Essar steel","97","0","2.5","1.2","1.2","198","0.0"
"SR","Andhra Pradesh","5806","0","140.2","26.9","4.0","574","0.0"
"","Telangana","6059","0","129.2","56.3","-3.4","423","0.0"
"","Karnataka","7436","0","164.2","64.0","1.3","418","0.0"
"","Kerala","3139","0","60.9","50.9","1.2","419","0.0"
"","Tamil Nadu","13508","0","292.7","103.9","-3.1","579","0.0"
"","Pondy","341","0","7.5","7.8","-0.4","33","0.0"
"ER","Bihar","3920","0","79.9","77.1","0.9","285","1.2"
"","DVC","2829","0","64.6","-33.2","0.1","245","0.0"
"","Jharkhand","1058","0","22.0","17.4","-0.4","185","0.0"
"","Odisha","3635","0","73.2","12.5","1.8","350","0.0"
"","West Bengal","7443","0","139.9","38.6","1.3","385","0.0"
"","Sikkim","65","0","1.5","1.4","0.1","25","0.0"
"NER","Arunachal Pradesh","69","3","1.8","1.9","-0.1","6","0.0"
"","Assam","1599","30","28.3","20.9","1.5","186","0.8"
"","Manipur","132","3","2.4","2.0","0.4","7","0.0"
"","Meghalaya","250","0","4.5","-0.6","0.6","138","0.0"
"","Mizoram","77","1","1.3","1.0","0.2","18","0.0"
"","Nagaland","132","1","2.4","2.2","-0.1","26","0.0"
"","Tripura","245","4","4.4","2.6","0.2","103","0.1"
