"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","172.9","-194.7","99.1","-79.0","1.0","-0.7"
"Actual(MU)","171.1","-199.9","97.3","-73.9","2.3","-3.1"
"O/D/U/D(MU)","-1.8","-5.2","-1.9","5.1","1.4","-2.4"
