"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35515","38457","30451","14379","1560","120362"
"Peak Shortage (MW)","1320","614","5042","319","366","7661"
"Energy Met (MU)","797","880","714","312","25","2728"
"Hydro Gen(MU)","169","40","57","47","6","319"
"Wind Gen(MU)","9","45","33","----------","----------","87"
