"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","199.6","-207.5","93.6","-87.9","0.3","-1.9"
"Actual(MU)","205.8","-216.1","87.7","-83.3","4.7","-1.2"
"O/D/U/D(MU)","6.2","-8.6","-5.9","4.6","4.4","0.7"
