"Share of RES in total generation (%)","7.49","5.76","14.72","0.26","0.06","7.49"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.46","10.44","29.95","6.47","19.30","18.20"
