"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","198.8","-180.5","85.8","-102.9","-1.1","0.0"
"Actual(MU)","185.4","-189.1","101.2","-97.9","0.9","0.5"
"O/D/U/D(MU)","-13.3","-8.6","15.4","5.0","2.0","0.4"
