"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6780","0","155.5","89.4","0.0","212"
"","Haryana","7134","0","150.8","104.3","-0.8","207"
"","Rajasthan","9129","0","194.4","59.9","1.5","242"
"","Delhi","5369","0","103.1","84.5","0.1","171"
"","UP","17607","0","367.8","151.2","0.4","369"
"","Uttarakhand","1770","0","37.6","19.8","0.1","115"
"","HP","1152","0","24.1","7.3","2.0","247"
"","J&K","2081","520","42.0","19.6","2.3","386"
"","Chandigarh","261","0","5.0","5.1","-0.1","10"
"WR","Chhattisgarh","2780","0","75.1","15.2","-1.4","82"
"","Gujarat","14143","0","319.8","78.9","0.9","403"
"","MP","7940","0","172.4","84.8","-2.2","980"
"","Maharashtra","20202","0","450.3","135.5","-2.2","906"
"","Goa","400","0","8.0","8.4","-0.9","28"
"","DD","298","0","6.7","6.5","0.2","34"
"","DNH","750","0","17.2","17.2","0.0","27"
"","Essar steel","439","0","8.7","8.7","0.0","157"
"SR","Andhra Pradesh","6688","0","150.1","42.3","3.3","645"
"","Telangana","6241","0","136.3","56.7","-2.9","330"
"","Karnataka","7911","0","160.0","64.6","2.2","451"
"","Kerala","2976","0","65.1","51.2","1.8","304"
"","Tamil Nadu","13522","0","301.6","155.8","1.2","616"
"","Pondy","348","0","7.4","7.9","-0.5","19"
"ER","Bihar","3920","100","71.2","67.6","1.7","385"
"","DVC","2775","0","65.6","-42.2","-0.6","325"
"","Jharkhand","1201","0","25.2","17.7","1.3","245"
"","Odisha","3935","0","72.6","20.2","1.4","365"
"","West Bengal","7821","0","135.0","25.5","2.0","485"
"","Sikkim","65","0","1.0","0.9","0.0","25"
"NER","Arunachal Pradesh","99","5","2.0","1.7","0.2","33"
"","Assam","1362","57","19.0","13.4","1.4","102"
"","Manipur","144","1","2.2","1.8","0.4","31"
"","Meghalaya","243","0","3.9","3.0","-0.2","46"
"","Mizoram","73","2","1.2","1.1","0.0","20"
"","Nagaland","90","1","1.8","1.8","-0.2","5"
"","Tripura","236","12","3.9","2.1","0.8","83"
