"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.045","0.00","0.00","10.88","10.88","73.65","15.47"
"SR GRID","0.045","0.00","0.00","10.88","10.88","73.65","15.47"
