"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4648","0","89.1","53.5","-0.1","243"
"","Haryana","5339","0","100.5","71.8","-2.3","273"
"","Rajasthan","9704","0","206.1","71.2","1.9","319"
"","Delhi","3073","0","52.3","40.1","-1.7","176"
"","UP","10264","1155","221.5","106.1","0.3","576"
"","Uttarakhand","1656","0","31.8","21.1","0.4","121"
"","HP","1241","0","22.0","19.7","-1.0","70"
"","J&K","1903","476","40.9","37.1","-2.3","71"
"","Chandigarh","176","0","3.1","3.3","0.3","10"
"WR","Chhattisgarh","3485","96","82.8","29.1","0.0","98"
"","Gujarat","12681","4","277.1","56.5","7.0","303"
"","MP","9410","0","195.0","114.6","-1.4","247"
"","Maharashtra","18150","5","393.8","108.6","-2.4","747"
"","Goa","394","0","8.0","6.9","0.4","61"
"","DD","300","0","6.7","6.2","0.5","49"
"","DNH","702","0","16.5","16.4","0.1","38"
"","Essar steel","440","0","8.9","8.3","0.6","148"
"SR","Andhra Pradesh","6740","0","144.1","23.2","-1.8","500"
"","Telangana","5806","0","135.7","83.8","2.9","249"
"","Karnataka","8810","400","194.8","52.3","1.2","354"
"","Kerala","3418","0","64.9","49.1","1.0","124"
"","Tamil Nadu","13085","0","288.4","137.1","4.5","450"
"","Pondy","315","0","6.0","6.0","0.0","78"
"ER","Bihar","3200","100","56.7","54.0","0.4","220"
"","DVC","2667","0","59.1","-17.7","-0.6","200"
"","Jharkhand","1137","0","22.5","11.6","0.0","85"
"","Odisha","3995","0","72.1","24.9","1.0","220"
"","West Bengal","7209","0","134.2","31.7","1.2","210"
"","Sikkim","90","0","1.0","1.6","-0.6","20"
"NER","Arunachal Pradesh","131","1","2.1","2.0","0.1","42"
"","Assam","1247","42","19.6","15.6","-0.5","142"
"","Manipur","149","1","2.1","2.4","-0.4","10"
"","Meghalaya","271","0","5.0","5.0","-0.5","88"
"","Mizoram","83","2","1.3","1.1","0.1","29"
"","Nagaland","107","3","1.6","1.7","-0.1","15"
"","Tripura","229","1","4.6","1.3","1.4","41"
