"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9235","300","208.9","124.6","-1.8","128"
"","Haryana","8494","0","185.4","117.3","-1.0","149"
"","Rajasthan","9362","85","202.0","80.9","5.7","435"
"","Delhi","5778","0","121.6","89.3","-0.5","300"
"","UP","12027","2295","272.3","127.3","1.5","523"
"","Uttarakhand","1724","75","37.5","13.7","1.1","171"
"","HP","1233","100","26.6","1.5","0.6","95"
"","J&K","1771","0","34.3","17.2","2.4","492"
"","Chandigarh","367","0","6.9","5.6","1.3","112"
"WR","Chhattisgarh","2695","88","62.3","17.9","-0.2","204"
"","Gujarat","12974","0","286.9","52.8","-3.2","263"
"","MP","6300","0","144.2","84.1","1.3","283"
"","Maharashtra","16476","59","360.2","98.1","-5.4","234"
"","Goa","342","0","7.1","5.2","1.6","118"
"","DD","270","0","6.1","5.4","0.7","71"
"","DNH","668","0","15.4","15.4","0.0","26"
"","Essar steel","340","0","4.5","9.9","-5.3","11"
"SR","Andhra Pradesh","5360","0","119.3","34.6","-2.3","329"
"","Telangana","5530","0","120.4","71.4","-1.3","210"
"","Karnataka","7083","250","143.0","18.2","-1.6","322"
"","Kerala","3155","150","56.7","31.2","1.7","291"
"","Tamil Nadu","12553","0","261.0","87.1","-1.4","364"
"","Pondy","314","0","6.5","6.9","-0.4","23"
"ER","Bihar","2156","100","45.4","42.2","2.9","225"
"","DVC","2489","0","57.1","-21.3","-0.4","355"
"","Jharkhand","997","0","21.5","12.7","0.2","85"
"","Odisha","3574","0","67.8","27.9","0.4","389"
"","West Bengal","7101","6","142.9","39.5","0.1","365"
"","Sikkim","64","0","1.4","1.0","0.3","28"
"NER","Arunachal Pradesh","98","8","1.6","1.8","-0.2","53"
"","Assam","1095","274","25.7","15.8","3.7","329"
"","Manipur","119","3","1.6","2.1","-0.5","34"
"","Meghalaya","255","8","3.8","0.7","-0.6","47"
"","Mizoram","73","6","1.1","1.1","-0.3","25"
"","Nagaland","107","6","1.6","1.8","-0.4","22"
"","Tripura","200","48","3.0","1.6","-0.5","98"
